"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"<ed><U+00A0><U+00BD><ed><U+00B2><U+00AF>RT @Ask_WellsFargo: @GucciMalucci Thanks for the love and the positive feedback. ^DQ",FALSE,0,"Ask_WellsFargo",2015-01-14 16:10:05,FALSE,"555389512801873920","555396441988820992","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GucciMalucci",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo Thanks for actually reaching out, though.",FALSE,0,"Ask_WellsFargo",2015-01-14 15:15:19,FALSE,"555382202088034304","555382662840328192","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Retrosweater",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo I think my protest will be heard better by leaving your organization, which also, is incredibly difficult.",FALSE,0,"Ask_WellsFargo",2015-01-14 15:14:53,FALSE,"555382202088034304","555382552333017089","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Retrosweater",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo if you share our mixtape when it drops I'll reopen my account with you @Res_Welker",FALSE,2,"Ask_WellsFargo",2015-01-14 14:54:48,FALSE,NA,"555377497387569152","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jcrossley41",1,FALSE,FALSE,"-82.36169523","28.05105897"
"@Ask_WellsFargo your hidden fees are hideous",FALSE,0,"Ask_WellsFargo",2015-01-14 14:53:43,FALSE,"555377056587210755","555377223847657472","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jcrossley41",0,FALSE,FALSE,NA,NA
"@ask_wellsfargo I love Wells Fargo but links in email are just scary!",FALSE,0,"Ask_WellsFargo",2015-01-14 14:48:56,FALSE,"555375677646856192","555376023114891264","23002858","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","linuxlizard",0,FALSE,FALSE,NA,NA
"“@Ask_WellsFargo: @jcrossley41 Did something happen, Justin? ^DQ” yeah something happened. I no longer bank with you",FALSE,0,"Ask_WellsFargo",2015-01-14 14:48:17,FALSE,"555375677378408448","555375856399687680","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jcrossley41",0,FALSE,FALSE,"-82.36164054","28.05100741"
"@Ask_WellsFargo 1-800-956-4442 and I wanted to get more info about a monthly charge for quicken given I haven't used quicken since 4/14",FALSE,0,"Ask_WellsFargo",2015-01-14 14:40:55,FALSE,"555372891995643905","555374001699426304","23002858","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","decherneyge",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo I have no details about my bank account only my credit card and proof of identity. How can I access my funds?",FALSE,0,"Ask_WellsFargo",2015-01-14 14:04:34,FALSE,NA,"555364854572519424","23002858","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OEdubio",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo Can I buy down a current mortgage and re amortize my loan for a lower payment without refinancing and closing costs?",FALSE,0,"Ask_WellsFargo",2015-01-14 13:00:48,FALSE,NA,"555348810210500608","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MsRouge",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo at 3 diff ATMs in the ATL area your atms repeatedly reject money. Huge inconvenience.",FALSE,0,"Ask_WellsFargo",2015-01-14 10:00:47,FALSE,"555128531194097664","555303506916409344","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","media_good",0,FALSE,FALSE,"-84.41484145","33.71714893"
"@Ask_WellsFargo I need to make a payment for a student loan &amp;  need an electronic routing number I have been given aba+bnf#'s",FALSE,0,"Ask_WellsFargo",2015-01-14 07:48:18,FALSE,NA,"555270166901444608","23002858","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DRLillystweets",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo can a wells Fargo customer care dm me as soon as possible it's regarding my account",FALSE,0,"Ask_WellsFargo",2015-01-14 07:29:51,FALSE,NA,"555265520430108673","23002858","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rodneil55",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo - You need to follow me, so that I can DM you.",FALSE,0,"Ask_WellsFargo",2015-01-14 05:50:58,FALSE,"554659807995920384","555240636853403649","23002858","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","agarwalm",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo thank you very much for the l responses. I genuinely appreciate that.",FALSE,0,"Ask_WellsFargo",2015-01-14 05:43:03,FALSE,"555105883769020416","555238645155004416","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Plain___Jane10",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo cool beanz!  Thanks",FALSE,0,"Ask_WellsFargo",2015-01-14 04:42:50,FALSE,"555193438099210242","555223492505772033","23002858","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HOLLAatBEANZ",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo  Can I access Wells Fargo Dealer Services on the mobile app?",FALSE,0,"Ask_WellsFargo",2015-01-14 04:29:53,FALSE,NA,"555220231921344513","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Harlequin8448",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo Way too late now. I spoke to your customer service this am and the bank twice. All over a trust document I submitted twice.",FALSE,0,"Ask_WellsFargo",2015-01-14 03:55:14,FALSE,"555211202935390208","555211511249899521","23002858","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","traceyjjohnson",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo are they gonna give my $20 back??",FALSE,0,"Ask_WellsFargo",2015-01-14 03:43:18,FALSE,"555207795289903104","555208510128934913","23002858","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PeterPettigrew_",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo is taking money away from already poor people fun for y'all or nah?",FALSE,0,"Ask_WellsFargo",2015-01-14 03:33:57,FALSE,"555205320654725121","555206155837120514","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xoMandeexox",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo please update your ""information needed"" letters.open hours for claim center are wrong,it's not open until 10pm as promised.",FALSE,0,"Ask_WellsFargo",2015-01-14 03:04:17,FALSE,NA,"555198688847749120","23002858","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","michaelaye",0,FALSE,FALSE,NA,NA
"RT @Ask_WellsFargo: @_ColeBaby You're welcome. Please let us know if we can be of additional help. ^SN",FALSE,0,NA,2015-01-14 02:55:08,FALSE,NA,"555196385587642369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_ColeBaby",1,TRUE,FALSE,NA,NA
"@Ask_WellsFargo OK thank you.",FALSE,0,"Ask_WellsFargo",2015-01-14 02:51:11,FALSE,"555193561000734723","555195392422580226","23002858","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_ColeBaby",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo thank you - It's well deserved!",FALSE,0,"Ask_WellsFargo",2015-01-14 02:37:16,FALSE,"555077447813959680","555191892548149248","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Araxia",0,FALSE,FALSE,"-104.87188455","38.82439924"
"@Ask_WellsFargo no but I thought you guys didn't charge to bank with the company",FALSE,0,"Ask_WellsFargo",2015-01-14 02:16:26,FALSE,"555165652999491584","555186647906934784","23002858","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_ColeBaby",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo you guys seriously have a security issue. END. OF. Story.",FALSE,0,"Ask_WellsFargo",2015-01-14 02:15:45,FALSE,"555107889002848256","555186474866708480","23002858","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","thesdcowgirl",0,FALSE,FALSE,NA,NA
"RT @Ask_WellsFargo: @bryce_washed Glad to see this matter was handled, Bryce! If you have additional questions or concerns in the future, t…",FALSE,0,NA,2015-01-14 02:10:12,FALSE,NA,"555185078809415681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bryce_washed",1,TRUE,FALSE,NA,NA
"@Ask_WellsFargo whatever! Stop withholding ppls money! I mean you got MY money and using it without provisional credit damnit!",FALSE,0,"Ask_WellsFargo",2015-01-14 01:52:13,FALSE,"555107520935915521","555180552009949184","23002858","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Mscellobass",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo thanks again for doing that kind jesture at the beginning of the month without me knowing. You all are the best! <ed><U+00A0><U+00BD><ed><U+00B8><U+008E>",FALSE,0,"Ask_WellsFargo",2015-01-14 01:50:42,FALSE,NA,"555180171158753281","23002858","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Affiliate2105",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo I laugh in the day, the selection was tiny and I couldn't change it.",FALSE,0,"Ask_WellsFargo",2015-01-14 01:37:04,FALSE,"555176726222102529","555176740503683074","23002858","<a href=""http://twitter.com/__shirokov"" rel=""nofollow"">__sshirokov</a>","__shirokov",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo store 0006255 309 N.Sepulveda Blvd EVERY time I go in there every single staff member I come across is amazing. I love them!",FALSE,0,"Ask_WellsFargo",2015-01-14 01:21:18,FALSE,"555171817082859520","555172775669686272","23002858","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HOLLAatBEANZ",0,FALSE,FALSE,NA,NA
"@hallvord Anyone at the @MozWebCompat know anyone at @Ask_WellsFargo ? I have had no luck for 7+ years (with 2 phone calls w/ humans)",FALSE,0,"hallvord",2015-01-14 01:18:13,FALSE,NA,"555171998272192512","426518717","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Chasapple",0,FALSE,FALSE,NA,NA
"@ask_wellsfargo Because of the failure to fix the site for the last 7+ years it has prevented me from using the site for the last 7+ years",FALSE,0,"Ask_WellsFargo",2015-01-14 01:12:54,FALSE,"555168693404327936","555170660637368321","23002858","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Chasapple",0,FALSE,FALSE,NA,NA
"@ask_wellsfargo I talked a person on the phone 2 different times",FALSE,0,"Ask_WellsFargo",2015-01-14 01:07:56,FALSE,"555168693404327936","555169408935411712","23002858","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Chasapple",0,FALSE,FALSE,NA,NA
"@ask_wellsfargo Firefox",FALSE,0,"Ask_WellsFargo",2015-01-14 01:06:35,FALSE,"555168693404327936","555169068819292160","23002858","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Chasapple",0,FALSE,FALSE,NA,NA
"@ask_wellsfargo Yet I asked for a fix back in 2007…

Your site there says you don't support the current Chrome, nor the last 4 versions of",FALSE,0,"Ask_WellsFargo",2015-01-14 01:06:34,FALSE,"555168693404327936","555169064671125504","23002858","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Chasapple",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo my account balance is almost $100 negative when I haven't used it since the 2nd. And you guys can't block my account for me?",FALSE,0,"Ask_WellsFargo",2015-01-14 00:55:04,FALSE,"555163891765104640","555166169817042945","23002858","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_iKidKharma",0,FALSE,FALSE,NA,NA
"RT @Ask_WellsFargo: @bradleyg_nzalez Hi Bradley, tell us more info (no account numbers) about the experience you're having, as we're here t…",FALSE,0,NA,2015-01-14 00:48:21,FALSE,NA,"555164479412248577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bradleyg_nzalez",1,TRUE,FALSE,NA,NA
"@Ask_WellsFargo lol",FALSE,0,"Ask_WellsFargo",2015-01-14 00:46:48,FALSE,"555153685903572992","555164090839363584","23002858","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","IM__Ag",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo Did you ever add @opera support to the website? (I asked a few years ago, and talked to someone)",FALSE,0,"Ask_WellsFargo",2015-01-14 00:30:23,FALSE,NA,"555159961039163393","23002858","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Chasapple",0,FALSE,FALSE,NA,NA
"Thanks! RT @chrisharrington: @Ask_WellsFargo FYI - awesome #custserv.  Just had a call back from a DM I left @WellsFargo. Great job! ^NM",FALSE,3,NA,2015-01-14 00:16:27,FALSE,NA,"555156455490584576",NA,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Ask_WellsFargo",0,FALSE,FALSE,NA,NA
"aw, I hope @Ask_WellsFargo sees Devon Sawa's tweet.  :)",FALSE,0,NA,2015-01-13 23:52:02,FALSE,NA,"555150308821991424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mslauren2930",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo FYI - awesome #custserv.  Just had a call back from a DM I left @WellsFargo. Great job!",FALSE,1,"Ask_WellsFargo",2015-01-13 23:42:40,FALSE,NA,"555147949651808257","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrisharrington",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo can you dm me !!",FALSE,0,"Ask_WellsFargo",2015-01-13 23:31:29,FALSE,"555140135969652736","555145137399934977","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","riley_atH20",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo Things pending, then disappearing banking then showing up days later then disappearing again..on and on. #corrupt #mobsters",FALSE,0,"Ask_WellsFargo",2015-01-13 23:13:15,FALSE,"555139599106703360","555140550337122306","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amandakelsa",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo Let's start with a closed savings account that you guys never closed and took money from my checking monthly to cover my ---",FALSE,0,"Ask_WellsFargo",2015-01-13 23:11:34,FALSE,"555139599106703360","555140123445063682","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amandakelsa",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo Too much to tweet, too many things. I already called and was told the online banking is ""just a tool"" and not accurate!",FALSE,0,"Ask_WellsFargo",2015-01-13 23:10:35,FALSE,"555139599106703360","555139876505415680","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amandakelsa",0,FALSE,FALSE,NA,NA
"RT @Ask_WellsFargo: @arturoolguin_ It's nice to see you received great customer service! Thanks for sharing this with your followers! ^TL",FALSE,0,NA,2015-01-13 22:38:01,FALSE,NA,"555131680109760512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arturoolguin_",2,TRUE,FALSE,NA,NA
"@Ask_WellsFargo thanks!  Everyone at the branch is super nice but that atm is possessed.",FALSE,0,"Ask_WellsFargo",2015-01-13 22:32:06,FALSE,"555126399590096896","555130191165415425","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StudioRob",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo your ATMs don't accept money... There is nothing you can do. Very frustrating !",FALSE,0,"Ask_WellsFargo",2015-01-13 22:19:04,FALSE,"555126646647177217","555126914705158145","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","media_good",0,FALSE,FALSE,"-84.3840481","33.78103886"
"@Ask_WellsFargo I need to deposit money into my account by 8pm at a branch so I won't get charged an over draft fee",FALSE,0,"Ask_WellsFargo",2015-01-13 22:17:18,FALSE,"555126266110566401","555126468368277504","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KeeseGoood",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo By the way is there a way I could apply for a customer service job in one of your Vegas offices?",FALSE,0,"Ask_WellsFargo",2015-01-13 21:41:56,FALSE,"555117336424742912","555117567392497665","23002858","<a href=""http://sites.google.com/site/yorufukurou/"" rel=""nofollow"">YoruFukurou</a>","ke7zum",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo Will do, after I troubleshoot this myself. I like doing that.",FALSE,0,"Ask_WellsFargo",2015-01-13 21:41:22,FALSE,"555117336424742912","555117426556145666","23002858","<a href=""http://sites.google.com/site/yorufukurou/"" rel=""nofollow"">YoruFukurou</a>","ke7zum",0,FALSE,FALSE,NA,NA
"RT @Ask_WellsFargo: @DanieeeeD We appreciate your business, Danielle! For tips and tools on building credit, visit http://t.co/CqmGuOAirs. …",FALSE,0,NA,2015-01-13 21:23:36,FALSE,NA,"555112955260325888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DanieeeeD",1,TRUE,FALSE,NA,NA
"@Ask_WellsFargo which makes no sense to me",FALSE,0,"Ask_WellsFargo",2015-01-13 20:52:46,FALSE,"555104752946937856","555105194263195649","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jophisr",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo well that's just exactly what was INSINUATED!!!",FALSE,0,"Ask_WellsFargo",2015-01-13 20:52:26,FALSE,"555020839713009664","555105110724866048","23002858","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Mscellobass",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo oh I have, 3 separate times and all I'm told is that they can't reverse them and the reason why is they can't tell me.. Huh",FALSE,0,"Ask_WellsFargo",2015-01-13 20:52:19,FALSE,"555104752946937856","555105080664657921","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jophisr",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo excuse me mobile team",FALSE,0,"Ask_WellsFargo",2015-01-13 20:38:38,FALSE,"555101358869975040","555101638357430272","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Plain___Jane10",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo can I be honest with you JD, will my message really get conveyed to the technical team?",FALSE,0,"Ask_WellsFargo",2015-01-13 20:38:24,FALSE,"555101358869975040","555101578206912513","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Plain___Jane10",0,FALSE,FALSE,NA,NA
"RT @Ask_WellsFargo: @celinamonteroo Thanks for the love! ^DQ",FALSE,0,NA,2015-01-13 20:29:33,FALSE,NA,"555099353007017984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","celinamonteroo",1,TRUE,FALSE,NA,NA
"RT @Ask_WellsFargo: @WATTz_Lopez Tell us your suggested ATM location and we'll notify our ATM team or visit http://t.co/sTGYr2IPHs to find …",FALSE,0,NA,2015-01-13 20:24:43,FALSE,NA,"555098137631535105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Four_Eyed_MC",2,TRUE,FALSE,NA,NA
"RT @Ask_WellsFargo: @WATTz_Lopez Tell us your suggested ATM location and we'll notify our ATM team or visit http://t.co/sTGYr2IPHs to find …",FALSE,0,NA,2015-01-13 20:24:20,FALSE,NA,"555098038994087938",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WATTz_Lopez",2,TRUE,FALSE,NA,NA
"RT @Ask_WellsFargo: @_theyhatekeesee Please let us know what caused you to feel this way. We'd appreciate the opportunity to help. ^TL",FALSE,0,NA,2015-01-13 20:22:26,FALSE,NA,"555097561519112192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_theyhatekeesee",1,TRUE,FALSE,NA,NA
"RT @Ask_WellsFargo: @Nell_WoodNorman That's great! Thanks for the update. ^PC",FALSE,0,NA,2015-01-13 20:01:43,FALSE,NA,"555092348754202624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nell_WoodNorman",1,TRUE,FALSE,NA,NA
"@Ask_WellsFargo My problem was resolved!",FALSE,0,"Ask_WellsFargo",2015-01-13 19:51:50,FALSE,"555067256024342529","555089861926223872","23002858","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nell_WoodNorman",0,FALSE,FALSE,"-84.9345071","32.4994447"
"RT @Ask_WellsFargo: @lawlz13 We're happy we were able to assist. Thanks for sharing! ^PC",FALSE,0,NA,2015-01-13 19:48:29,FALSE,NA,"555089015935098882",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lawlz13",1,TRUE,FALSE,NA,NA
"@Ask_WellsFargo Yes I've talked to them. The issue still exists.  Am just going to close my acct and go back to Bank of America.",FALSE,0,"Ask_WellsFargo",2015-01-13 19:46:18,FALSE,"555069410445385728","555088469920186368","23002858","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","growingpainz82",0,FALSE,FALSE,"-96.8448397","32.857906"
"I love you @Ask_WellsFargo",FALSE,0,NA,2015-01-13 19:46:01,FALSE,NA,"555088397044555776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","celinamonteroo",0,FALSE,FALSE,"-80.25493241","25.73252044"
"@Ask_WellsFargo did you receive my info?",FALSE,0,"Ask_WellsFargo",2015-01-13 19:44:41,FALSE,"555086529442631680","555088063341133825","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1886gooner",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo I spoke and they say they can't waive a late charge! First company I have ever dealt with that will not at least once!",FALSE,0,"Ask_WellsFargo",2015-01-13 19:33:19,FALSE,"555083612148994048","555085201110355968","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1886gooner",0,FALSE,FALSE,NA,NA
"RT @carriesheffield: ‘Shark Tank Meets Ebay’ – @StreetShares Invests in Vets
 http://t.co/Vtuxfolxkh @MarkRockefeller @combatflipflops @Ask…",FALSE,0,NA,2015-01-13 19:33:17,FALSE,NA,"555085194357534720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VETERANSINNEED1",2,TRUE,FALSE,NA,NA
"@Ask_WellsFargo I will call the number. But just got off the phone with customer support mgr and was told you don't do that at all anymore.",FALSE,0,"Ask_WellsFargo",2015-01-13 19:33:03,FALSE,"555061216398565376","555085132936138752","23002858","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrismarrin",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo no customer service!",FALSE,0,"Ask_WellsFargo",2015-01-13 19:32:05,FALSE,"555059331218300928","555084891700740096","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1886gooner",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo I called and they say there is no grace period! I understand that... Is there any customer service? Pathetic!",FALSE,0,"Ask_WellsFargo",2015-01-13 19:31:04,FALSE,"555059331218300928","555084635042889729","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1886gooner",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo so",FALSE,0,"Ask_WellsFargo",2015-01-13 19:30:00,FALSE,"555059331218300928","555084368062869505","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1886gooner",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo who do I ask for?",FALSE,0,"Ask_WellsFargo",2015-01-13 19:22:54,FALSE,"555059331218300928","555082578340757504","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1886gooner",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo",FALSE,0,"Ask_WellsFargo",2015-01-13 19:22:39,FALSE,"555059331218300928","555082515539439616","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1886gooner",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo Yes @alexgraymatter, please elaborate.",FALSE,0,"Ask_WellsFargo",2015-01-13 19:18:47,FALSE,"555047750094819329","555081543291768834","23002858","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","zlipp",0,FALSE,FALSE,NA,NA
"I have never experienced the kind of fraud I am going through with @Ask_WellsFargo money has been stolen 4 times in two weeks. #fail #byebye",FALSE,0,NA,2015-01-13 19:07:24,FALSE,NA,"555078679269625856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thesdcowgirl",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo still getting emails from you for a Fay A Bassett. It isn't me, guys! And I feel sorry for the girl who's not getting them!",FALSE,0,"Ask_WellsFargo",2015-01-13 18:50:55,FALSE,NA,"555074530470027264","23002858","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","banishedfay",0,FALSE,FALSE,NA,NA
"""@Ask_WellsFargo: @Nell_WoodNorman We noticed your tweet and would appreciate an update on your visit. Thanks. ^TL"" Surely will!",FALSE,0,NA,2015-01-13 18:24:39,FALSE,NA,"555067921098342400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nell_WoodNorman",0,FALSE,FALSE,"-84.9405161","32.501603"
"RT @Ask_WellsFargo: @Nell_WoodNorman We noticed your tweet and would appreciate an update on your visit. Thanks. ^TL",FALSE,0,NA,2015-01-13 18:23:59,FALSE,NA,"555067751912706048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nell_WoodNorman",1,TRUE,FALSE,NA,NA
"@Ask_WellsFargo I do have overdraft protection.so why is my account negative when I should have 80$ in it?",FALSE,0,"Ask_WellsFargo",2015-01-13 18:23:52,FALSE,"555011917660839937","555067723835650048","23002858","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","Jonellobrien05",0,FALSE,FALSE,NA,NA
"@Ask_WellsFargo so far so good, got it handled. It's sometimes a gamble on drive through or walking in.",FALSE,0,"Ask_WellsFargo",2015-01-13 18:20:21,FALSE,"555065014798016512","555066836920717312","23002858","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kenherreragroup",0,FALSE,FALSE,NA,NA
